Fwd Packet Length Mean,Fwd Packet Length Std,Bwd IAT Total,Packet Length Mean,Label,NormFwd_Packet_Length_Mean,NormPacket_Length_Mean,NormFwd_Packet_Length_Std,NormBwd_IAT_Total,Sequencial,LowPacketLengthMeanLowerDegree,LowPacketLengthMeanUpperDegree,ReasonablePacketLengthMeanLowerDegree,ReasonablePacketLengthMeanUpperDegree,HighPacketLengthMeanLowerDegree,HighPacketLengthMeanUpperDegree,LowPacketLengthStdLowerDegree,LowPacketLengthStdUpperDegree,ReasonablePacketLengthStdLowerDegree,ReasonablePacketLengthStdUpperDegree,HighPacketLengthStdLowerDegree,HighPacketLengthStdUpperDegree,LowBackwardIatTotalLowerDegree,LowBackwardIatTotalUpperDegree,ReasonableBackwardIatTotalLowerDegree,ReasonableBackwardIatTotalUpperDegree,HighBackwardIatTotalLowerDegree,HighBackwardIatTotalUpperDegree,xPonctual,xInf,xSup,LowVideoLowerDegree,LowVideoUpperDegree,AverageVideoLowerDegree,AverageVideoUpperDegree,HighVideoLowerDegree,HighVideoUpperDegree,Sequencial
41,0,0,126.333333333,dns,0.273333333333,0.84222222222,0,0.000000000000000,344,0.7189743589753845,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.9992112495823555,4.4736173694289745,5.5248051297357375,0.0,1.7184104959574713E-4,0.8604617826841858,1.0,0.0,0.0,344,
41,0,0,46.3333333333,dns,0.273333333333,0.308888888889,0,0.000000000000000,345,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,345,
44,0,0,53.3333333333,dns,0.293333333333,0.355555555555,0,0.000000000000000,346,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,346,
28,0,0,54.3333333333,dns,0.186666666667,0.362222222222,0,0.000000000000000,347,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,347,
66,0,0,94,dns,0.44,0.626666666667,0,0.000000000000000,348,0.8184615384613846,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.9991590013147995,4.483501136005052,5.514816866624546,0.0,1.8322411442276454E-4,0.8604489347495409,1.0,0.0,0.0,348,
40,0,0,58.6666666667,dns,0.266666666667,0.391111111111,0,0.000000000000000,349,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,349,
37,0,0,37,dns,0.246666666667,0.246666666667,0,0.000000000000000,350,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,350,
63,0,0,68.3333333333,dns,0.42,0.455555555555,0,0.000000000000000,351,0.8974358974361539,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,351,
45,0,0,50.3333333333,dns,0.3,0.335555555555,0,0.000000000000000,352,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,352,
40,0,0,45.3333333333,dns,0.266666666667,0.302222222222,0,0.000000000000000,353,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,353,
52,0,0,89.3333333333,dns,0.346666666667,0.595555555555,0,0.000000000000000,354,0.8328205128207693,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999178414417511,4.48414428796212,5.514212540872902,0.0,1.7899468028090374E-4,0.8604537084633223,1.0,0.0,0.0,354,
44,0,0,79.6666666667,dns,0.293333333333,0.531111111111,0,0.000000000000000,355,0.8625641025641538,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999288752357071,4.485169881320171,5.513407623393972,0.0,1.5495591349219616E-4,0.860480840743542,1.0,0.0,0.0,355,
37,0,0,37,dns,0.246666666667,0.246666666667,0,0.000000000000000,356,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,356,
37,0,0,37,dns,0.246666666667,0.246666666667,0,0.000000000000000,357,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,357,
37,0,0,37,dns,0.246666666667,0.246666666667,0,0.000000000000000,358,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,358,
48,0,0,99.5,dns,0.32,0.663333333333,0,0.000000000000000,359,0.8015384615386154,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.9991689393142344,4.482641053645087,5.515696824983383,0.0,1.8105897293367105E-4,0.8604513785198937,1.0,0.0,0.0,359,
48,0,0,57.3333333333,dns,0.32,0.382222222222,0,0.000000000000000,360,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,360,
40,0,0,45.3333333333,dns,0.266666666667,0.302222222222,0,0.000000000000000,361,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,361,
42,0,0,42,dns,0.28,0.28,0,0.000000000000000,362,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,362,
28,0,0,42.6666666667,dns,0.186666666667,0.284444444445,0,0.000000000000000,363,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,363,
34,4.24264068712,1020330,34.6,dns,0.226666666667,0.230666666667,0.0589393806354,0.000850424585220,364,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,364,
33,0,0,42.3333333333,dns,0.22,0.282222222222,0,0.000000000000000,365,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,365,
48,0,0,93.6666666667,dns,0.32,0.624444444445,0,0.000000000000000,366,0.8194871794869231,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999159100701434,4.483550748323671,5.514767453079198,0.0,1.8320246156112576E-4,0.8604489591888773,1.0,0.0,0.0,366,
41,0,0,53,dns,0.273333333333,0.353333333333,0,0.000000000000000,367,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,367,
37,0,0,37,dns,0.246666666667,0.246666666667,0,0.000000000000000,368,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,368,
37,0,0,42.3333333333,dns,0.246666666667,0.282222222222,0,0.000000000000000,369,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,369,
43,0,0,107,dns,0.286666666667,0.713333333333,0,0.000000000000000,370,0.7784615384616923,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999181414743509,4.4809008191738195,5.517462010313198,0.0,1.7834101448606392E-4,0.8604544462484038,1.0,0.0,0.0,370,
31,0,0,66,dns,0.206666666667,0.44,0,0.000000000000000,371,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,371,
37,0,0,37,dns,0.246666666667,0.246666666667,0,0.000000000000000,372,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,372,
40,0,0,45.3333333333,dns,0.266666666667,0.302222222222,0,0.000000000000000,373,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,373,
39,0,0,44.3333333333,dns,0.26,0.295555555555,0,0.000000000000000,374,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,374,
36,0,0,110.333333333,dns,0.24,0.735555555553,0,0.000000000000000,375,0.7682051282063077,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999179451595829,4.479896467489079,5.518462435702579,0.0,1.787687155056659E-4,0.8604539635071711,1.0,0.0,0.0,375,
37,0,0,37,dns,0.246666666667,0.246666666667,0,0.000000000000000,376,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,376,
41,0,0,46.3333333333,dns,0.273333333333,0.308888888889,0,0.000000000000000,377,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,377,
43,0,0,48.3333333333,dns,0.286666666667,0.322222222222,0,0.000000000000000,378,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,378,
61,0,0,76,dns,0.406666666667,0.506666666667,0,0.000000000000000,379,0.8738461538460001,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999334899184744,4.485462498347375,5.5132073000221125,0.0,1.4490213840006122E-4,0.8604921883241173,1.0,0.0,0.0,379,
34,0,0,71.3333333333,dns,0.226666666667,0.475555555555,0,0.000000000000000,380,0.8882051282053847,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999380844016755,4.485680516468564,5.513081171564945,0.0,1.348923710774197E-4,0.8605034862336282,1.0,0.0,0.0,380,
37,0,0,37,dns,0.246666666667,0.246666666667,0,0.000000000000000,381,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,381,
37,0,0,37,dns,0.246666666667,0.246666666667,0,0.000000000000000,382,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,382,
61,0,0,76,dns,0.406666666667,0.506666666667,0,0.000000000000000,383,0.8738461538460001,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999334899184744,4.485462498347375,5.5132073000221125,0.0,1.4490213840006122E-4,0.8604921883241173,1.0,0.0,0.0,383,
46,0,0,55.3333333333,dns,0.306666666667,0.368888888889,0,0.000000000000000,384,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,384,
45,0,0,50.3333333333,dns,0.3,0.335555555555,0,0.000000000000000,385,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,385,
61,0,0,76,dns,0.406666666667,0.506666666667,0,0.000000000000000,386,0.8738461538460001,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999334899184744,4.485462498347375,5.5132073000221125,0.0,1.4490213840006122E-4,0.8604921883241173,1.0,0.0,0.0,386,
37,0,0,37,dns,0.246666666667,0.246666666667,0,0.000000000000000,387,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,387,
65,0,0,81.3333333333,dns,0.433333333333,0.542222222222,0,0.000000000000000,388,0.8574358974359999,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999266771225593,4.485024806172843,5.513508736278343,0.0,1.5974483102545678E-4,0.860475435547277,1.0,0.0,0.0,388,
56,0,0,61.3333333333,dns,0.373333333333,0.408888888889,0,0.000000000000000,389,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,389,
38,0,0,38,dns,0.253333333333,0.253333333333,0,0.000000000000000,390,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,390,
61,0,0,76,dns,0.406666666667,0.506666666667,0,0.000000000000000,391,0.8738461538460001,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999334899184744,4.485462498347375,5.5132073000221125,0.0,1.4490213840006122E-4,0.8604921883241173,1.0,0.0,0.0,391,
42,0,0,60.6666666667,dns,0.28,0.404444444445,0,0.000000000000000,392,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,392,
67,0,0,88,dns,0.446666666667,0.586666666667,0,0.000000000000000,393,0.836923076922923,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999191781572284,4.484305811300655,5.514077751843912,0.0,1.760824461255025E-4,0.8604569954685943,1.0,0.0,0.0,393,
58,0,0,67.3333333333,dns,0.386666666667,0.448888888889,0,0.000000000000000,394,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,394,
37,0,0,37,dns,0.246666666667,0.246666666667,0,0.000000000000000,395,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,395,
56,0,0,61.3333333333,dns,0.373333333333,0.408888888889,0,0.000000000000000,396,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,396,
42,0,0,116.666666667,dns,0.28,0.77777777778,0,0.000000000000000,397,0.7487179487169231,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999195251421762,4.477742726924359,5.520647775919166,0.0,1.7532648763357087E-4,0.8604578487102693,1.0,0.0,0.0,397,
63,0,0,68.3333333333,dns,0.42,0.455555555555,0,0.000000000000000,398,0.8974358974361539,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,398,
44,0,0,137.333333333,dns,0.293333333333,0.915555555553,0,0.000000000000000,399,0.6851282051293847,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999254466355744,4.467524389277685,5.530984543433804,0.0,1.6242563055688744E-4,0.8604724097596091,1.0,0.0,0.0,399,
43,0,0,58,dns,0.286666666667,0.386666666667,0,0.000000000000000,400,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,400,
37,0,0,37,dns,0.246666666667,0.246666666667,0,0.000000000000000,401,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,401,
40,0,0,45.3333333333,dns,0.266666666667,0.302222222222,0,0.000000000000000,402,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,402,
42,0,0,116.666666667,dns,0.28,0.77777777778,0,0.000000000000000,403,0.7487179487169231,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999195251421762,4.477742726924359,5.520647775919166,0.0,1.7532648763357087E-4,0.8604578487102693,1.0,0.0,0.0,403,
33,0,0,130.666666667,dns,0.22,0.871111111113,0,0.000000000000000,404,0.7056410256401539,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999233313553173,4.4713914148380685,5.5270752122682785,0.0,1.6703408427603067E-4,0.8604672082507802,1.0,0.0,0.0,404,
40,0,0,45.3333333333,dns,0.266666666667,0.302222222222,0,0.000000000000000,405,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,405,
56,0,0,61.3333333333,dns,0.373333333333,0.408888888889,0,0.000000000000000,406,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,406,
37,0,0,37,dns,0.246666666667,0.246666666667,0,0.000000000000000,407,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,407,
44,0,0,68.6666666667,dns,0.293333333333,0.457777777778,0,0.000000000000000,408,0.8964102564101539,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,408,
37,0,0,37,dns,0.246666666667,0.246666666667,0,0.000000000000000,409,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,409,
43,0,0,48.3333333333,dns,0.286666666667,0.322222222222,0,0.000000000000000,410,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,410,
41,0,0,50.3333333333,dns,0.273333333333,0.335555555555,0,0.000000000000000,411,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,411,
40,0,0,58.6666666667,dns,0.266666666667,0.391111111111,0,0.000000000000000,412,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,412,
40,0,0,45.3333333333,dns,0.266666666667,0.302222222222,0,0.000000000000000,413,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,413,
37,0,0,37,dns,0.246666666667,0.246666666667,0,0.000000000000000,414,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,414,
40,0,0,58.6666666667,dns,0.266666666667,0.391111111111,0,0.000000000000000,415,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,415,
45,0,0,54.3333333333,dns,0.3,0.362222222222,0,0.000000000000000,416,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,416,
46,0,0,55.3333333333,dns,0.306666666667,0.368888888889,0,0.000000000000000,417,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,417,
32,0,0,57.6666666667,dns,0.213333333333,0.384444444445,0,0.000000000000000,418,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,418,
53,0,0,62.3333333333,dns,0.353333333333,0.415555555555,0,0.000000000000000,419,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,419,
