fwdPacketLengthMean, fwdPacketLengthStd, bwdIATTotal, packetLengthMean, floxLabel, normFwdPacketLengthMean, normPacketLengthMean, normFwdPacketLengthStd, normBwdIATTotal,xPonctual, xInf, xSup, lowPacketLengthMeanUpperBound, lowPacketLengthMeanLowerBound,reasonablePacketLengthMeanUpperBound, reasonablePacketLengthMeanLowerBound, highPacketLengthMeanUpperBound,highPacketLengthMeanLowerBound, lowPacketLengthStdUpperBound, lowPacketLengthStdLowerBound,reasonablePacketLengthStdUpperBound, reasonablePacketLengthStdLowerBound, highPacketLengthStdUpperBound,highPacketLengthStdLowerBound, lowBackwardIatTotalUpperBound, lowBackwardIatTotalLowerBound,reasonableBackwardIatTotalUpperBound, reasonableBackwardIatTotalLowerBound, highBackwardIatTotalUpperBound,highBackwardIatTotalLowerBound, lowVideoUpperBound, lowVideoLowerBound, averageVideoUpperBound, averageVideoLowerBound,highVideoUpperBound, highVideoLowerBound, Sequencial
"196.670886076","358.216117139","153158.0","1276.30825211","video","1.31113924051","8.50872168075","4.97639032735","1.27654120356E-4","8.499272759439485","8.25590941219007","8.742636106688902","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.25018181014012875","1.9815819087601788E-4","0.7607114694433663","0.5812262231254616","11"
"189.863270777","353.984203291","124977.0","1268.56086287","video","1.26575513852","8.45707241911","4.91759996552","1.04165822221E-4","8.499272759439485","8.25590941219007","8.742636106688902","0.0","0.0","0.0","0.0","1.0","0.9494969636588237","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.25018181014012875","1.9815819087601788E-4","0.7607114694433663","0.5812262231254616","18"
"177.602787456","336.870166447","323400.0","1273.9624452","video","1.18401858304","8.49308296797","4.67984928","2.69547411975E-4","8.499272759439485","8.25590941219007","8.742636106688902","0.0","0.0","0.0","0.0","1.0","0.991862315258824","0.0","0.0","1.0","0.9477605565217392","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.25018181014012875","1.9815819087601788E-4","0.7607114694433663","0.5812262231254616","34"
"181.182186235","347.321134971","159068.0","1275.55170398","video","1.20788124157","8.50367802651","4.82503565266","1.3257998679E-4","8.499272759439485","8.25590941219007","8.742636106688902","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.25018181014012875","1.9815819087601788E-4","0.7607114694433663","0.5812262231254616","41"
"200.531884058","365.967044801","308168.0","1278.78055206","video","1.33687922705","8.52520368037","5.08406734019","2.56851845558E-4","8.499272759439485","8.25590941219007","8.742636106688902","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.25018181014012875","1.9815819087601788E-4","0.7607114694433663","0.5812262231254616","50"
"186.971631206","348.085004328","265235.0","1266.06099722","video","1.24647754137","8.44040664816","4.83564743671","2.21068051376E-4","8.499266591363122","8.255897076037343","8.742636106688902","0.0","0.0","0.0","0.0","1.0","0.9298901743058821","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.2501833521592194","1.9983886563420755E-4","0.7607101285572005","0.5812247886890981","46"
"168.913300493","330.680255855","323917.0","1276.97622243","video","1.12608866995","8.51317481621","4.59385814302","2.69978321103E-4","8.498772760989016","8.254909415289129","8.742636106688902","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.9103731056608697","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.2503068097527459","3.343975506767135E-4","0.7606027741280471","0.5811099444160502","13"
"162.64978903","329.733507186","61254.0","1272.66763931","video","1.08433192686","8.48445092871","4.58070577301","5.1053980127E-5","8.49853394302326","8.254431779357617","8.742636106688902","0.0","0.0","0.0","0.0","1.0","0.9817069749529415","0.0","0.0","1.0","0.9046546839173913","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.2503665142441851","3.9947056586931996E-4","0.7605508571789695","0.5810544053542464","9"
"167.094233474","326.688984712","222910.0","1279.02973947","video","1.11396155649","8.52686492977","4.53841082461","1.85791012997E-4","8.497421865583057","8.252207624477212","8.742636106688902","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.8862655759173912","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.2506445336042358","7.024889419463491E-4","0.7603091012137081","0.5807957826937341","48"
"157.806451613","319.089900028","175859.0","1289.3416311","video","1.05204301075","8.59561087403","4.43284323647","1.46574948431E-4","8.492647347845246","8.24265858900159","8.742636106688902","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.840366624552174","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.25183816303868856","0.0020034474536115053","0.7592711625750534","0.5796854297314524","8"
"154.461267606","315.259309711","237559.0","1271.13192159","video","1.02974178404","8.47421281061","4.37962811943","1.9800066061E-4","8.489218555535011","8.235801004381122","8.742636106688902","0.0","0.0","0.0","0.0","1.0","0.9696621301294118","0.0","0.0","1.0","0.8172296171434785","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.25269536111624724","0.0029377232874629334","0.7585257729423938","0.5788880361709327","39"
"151.976190476","313.509572262","601358.0","1283.80918102","video","1.01317460317","8.55872787348","4.35532051264","5.01219828603E-4","8.487434764484988","8.232233422281071","8.742636106688902","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.8066610924521738","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.2531413088787531","0.0034237698950987244","0.7581379922793452","0.5784732010430202","28"
"153.4","311.940520898","173328.0","1274.92360833","video","1.02266666667","8.4994907222","4.3335230232","1.44465410707E-4","8.485719335733178","8.228802564777453","8.742636106688902","0.0","0.0","0.0","0.0","1.0","0.9994008496470578","0.0","0.0","1.0","0.7971839231304347","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.25357016606670557","0.003891189173521059","0.7577650729854735","0.5780742641239948","36"
"148.200507614","309.478485621","213673.0","1273.66706174","video","0.988003384095","8.49111374493","4.29932007154","1.78092158809E-4","8.482811149026915","8.22298619136493","8.742636106688902","0.0","0.0","0.0","0.0","1.0","0.9895455822705891","0.0","0.0","1.0","0.7823130745826089","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.2542972127432712","0.004683610619369174","0.757132858484112","0.5773979416341662","54"
"145.1875","307.428161543","51277.0","1299.43970988","video","0.967916666667","8.66293139921","4.27083667166","4.2738350785E-5","8.48019856791526","8.217761029141617","8.742636106688902","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.7699289876782608","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.25495035802118515","0.005395485581673191","0.7565649060685347","0.5767903646314556","35"
"270.936102236","422.201888094","245034.0","1259.90166123","video","1.80624068158","8.39934440819","5.86528995089","2.04230923147E-4","8.477029712288596","8.19765421905638","8.756405205520812","0.0","0.0","3.1218657619056607E-4","0.0","1.0","0.8815816566941178","0.0","0.0","1.0","0.7107434996130434","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.255742571927851","0.006258933981308983","0.7558760244105645","0.5760534214624641","52"
"144.092664093","304.319107281","165023.0","1298.19208607","video","0.960617760618","8.65461390716","4.22764523829","1.37543359822E-4","8.475911668456085","8.209187230223266","8.742636106688902","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.7511501036043479","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.2560220828859787","0.006563578077361002","0.7556329714034968","0.5757934112688569","10"
"142.180176211","301.782129258","464145.0","1270.80350157","video","0.94786784141","8.47202334379","4.19240117112","3.8685554586E-4","8.472121943104774","8.201607779520646","8.742636106688902","0.0","0.0","0.0","0.0","1.0","0.9670862868117638","0.0","0.0","1.0","0.7358265961391306","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.25696951422380643","0.00759620078888984","0.7548091180662554","0.5749120797918079","33"
"142.258865248","300.547309703","122812.0","1281.22668056","video","0.948392434988","8.54151120375","4.1752468785","1.02361338155E-4","8.470194075533392","8.197752044377884","8.742636106688902","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.7283682080434785","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.25745148111665195","0.008121505304252805","0.7543900164203027","0.5744637384961376","42"
"136.256493506","295.766732613","116094.0","1278.82255145","video","0.908376623377","8.52548367634","4.10883440723","9.6762019931E-5","8.462152366055346","8.181668625421791","8.742636106688902","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.6994932205347826","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.2594619084861636","0.010312706796908527","0.7526418187076839","0.5725935735012431","31"
"131.474576271","286.068840976","181408.0","1282.73571895","video","0.876497175141","8.55157145963","3.97410988807","1.51199928607E-4","8.44197409179441","8.143694593691404","8.740253589897417","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.9896439552280001","0.6409173426391305","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.2645064770513974","0.015810874170460384","0.748255237346611","0.5679009515800953","2"
"127.471052632","285.341727871","161657.0","1290.92039368","video","0.849807017544","8.60613595785","3.96400872721","1.3473786635E-4","8.439926639037113","8.14058932327938","8.739263954794845","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.985603490884","0.6365255335695652","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.2650183402407218","0.01636876320514637","0.7478101389211116","0.5674247997760726","12"
"126.327413127","277.784018149","383719.0","1285.80978675","video","0.842182754183","8.57206524502","3.85901592606","3.1982208836E-4","8.416618170194706","8.105757748524232","8.72747859186518","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.9436063704240001","0.5908764895913045","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.2708454574513235","0.022719844633595086","0.74274308047711","0.5620042256266757","37"
"115.307142857","272.257807835","37551.0","1278.21059113","video","0.768714285714","8.52140394089","3.78224500974","3.1298005155E-5","8.397555319052378","8.077636797634096","8.71747384047066","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.912898003896","0.5574978303217392","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.2756111702369055","0.027914082002076852","0.738598982402691","0.5575710044307854","30"
"113.930434783","270.173346319","91259.0","1292.88503194","video","0.759536231884","8.61923354624","3.7532873676","7.6062545669E-5","8.389959753904332","8.066410454131264","8.713509053677399","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.90131494704","0.5449075511304349","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.277510061523917","0.02998371828219836","0.7369477725878983","0.5558045939312399","22"
"105.325","257.11560285","111267.0","1290.0003213","video","0.702166666667","8.60000214202","3.57188729879","9.273881227E-5","8.338283406911287","7.988337038690648","8.688229775131928","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.828754919516","0.46603795599565223","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.29042914827217814","0.04406446678166555","0.7257137841111495","0.5437868388165784","19"
"202.703597122","366.441100081","119551.0","1243.91599769","video","1.35135731415","8.29277331796","5.09065298499","9.9643360077E-5","8.250214634410252","7.744024063299692","8.756405205520812","0.0","0.0","0.05106032478095251","0.0","1.0","0.7562039034823529","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.312446341397437","0.06806140751764249","0.7065683987848375","0.5233057289326166","27"
"202.929292929","360.295342198","119857.0","1243.15153082","video","1.35286195286","8.28767687216","5.00527522385","9.9898404938E-5","8.238168466913375","7.719931728305938","8.756405205520812","0.0","0.0","0.05348720373333326","0.0","1.0","0.7502080848941182","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.31545788327165614","0.07134374198545627","0.703949666720299","0.5205042946310174","15"
"189.680084746","353.372026879","252005.0","1242.35645997","video","1.26453389831","8.28237639977","4.90909552188","2.10041111796E-4","8.225558287176076","7.69471136883134","8.756405205520812","0.0","0.0","0.056011238204762295","0.0","1.0","0.7439722350235287","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.31861042820598096","0.07477975826264954","0.7012083232991471","0.5175716946921106","40"
"101.087912088","244.858033312","121785.0","1254.51587642","video","0.673919413919","8.36343917614","3.40160336246","1.01505354259E-4","8.186356888794968","7.690836365353759","8.68187741223618","0.0","0.0","0.017409916123809696","0.0","1.0","0.8393402072235293","0.0","0.0","0.7606413449839999","0.39200146193913044","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.32841077780125794","0.08546133820300593","0.6926862801728192","0.5084550904174344","47"
